id,label_itc,taxon,device,start_datetime,end_datetime
3.f54ac578.1593640800,3,M. fuscula,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
3.f54ac578.1594245600,3,M. fuscula,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
3.f54ac578.1594850400,3,M. fuscula,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
3.f8d61a5c.1593036000,3,M. fuscula,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
3.f8d61a5c.1593640800,3,M. fuscula,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
3.f8d61a5c.1594245600,3,M. fuscula,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
3.f8d61a5c.1594850400,3,M. fuscula,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.08038ade.1593036000,4,Drosophila suzukii male,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.08038ade.1593640800,4,Drosophila suzukii male,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.08038ade.1594245600,4,Drosophila suzukii male,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.08038ade.1594850400,4,Drosophila suzukii male,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.0a5bb6f4.1593036000,4,Drosophila suzukii male,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.0a5bb6f4.1593640800,4,Drosophila suzukii male,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.0a5bb6f4.1594245600,4,Drosophila suzukii male,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.0a5bb6f4.1594850400,4,Drosophila suzukii male,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.15e612cd.1593036000,4,Drosophila suzukii male,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.15e612cd.1593640800,4,Drosophila suzukii male,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.15e612cd.1594245600,4,Drosophila suzukii male,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.15e612cd.1594850400,4,Drosophila suzukii male,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.1b74105a.1593036000,4,Drosophila suzukii male,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.1b74105a.1593640800,4,Drosophila suzukii male,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.1b74105a.1594245600,4,Drosophila suzukii male,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.1b74105a.1594850400,4,Drosophila suzukii male,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.398948ee.1593036000,4,Drosophila suzukii male,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.398948ee.1593640800,4,Drosophila suzukii male,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.398948ee.1594245600,4,Drosophila suzukii male,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.398948ee.1594850400,4,Drosophila suzukii male,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.5595c586.1593036000,4,Drosophila suzukii male,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.5595c586.1593640800,4,Drosophila suzukii male,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.5595c586.1594245600,4,Drosophila suzukii male,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.5595c586.1594850400,4,Drosophila suzukii male,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.5c173ff2.1593036000,4,Drosophila suzukii male,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.5c173ff2.1593640800,4,Drosophila suzukii male,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.5c173ff2.1594245600,4,Drosophila suzukii male,5c173ff2,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.5c173ff2.1594850400,4,Drosophila suzukii male,5c173ff2,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.d9699ed0.1593036000,4,Drosophila suzukii male,d9699ed0,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.d9699ed0.1593640800,4,Drosophila suzukii male,d9699ed0,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.d9699ed0.1594245600,4,Drosophila suzukii male,d9699ed0,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.d9699ed0.1594850400,4,Drosophila suzukii male,d9699ed0,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.f54ac578.1593036000,4,Drosophila suzukii male,f54ac578,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.f54ac578.1593640800,4,Drosophila suzukii male,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.f54ac578.1594245600,4,Drosophila suzukii male,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.f54ac578.1594850400,4,Drosophila suzukii male,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
4.f8d61a5c.1593036000,4,Drosophila suzukii male,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
4.f8d61a5c.1593640800,4,Drosophila suzukii male,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
4.f8d61a5c.1594245600,4,Drosophila suzukii male,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
4.f8d61a5c.1594850400,4,Drosophila suzukii male,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.08038ade.1593036000,5,Other Drosophilidae,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.08038ade.1593640800,5,Other Drosophilidae,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.08038ade.1594245600,5,Other Drosophilidae,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.08038ade.1594850400,5,Other Drosophilidae,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.0a5bb6f4.1593036000,5,Other Drosophilidae,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.0a5bb6f4.1593640800,5,Other Drosophilidae,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.0a5bb6f4.1594245600,5,Other Drosophilidae,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.0a5bb6f4.1594850400,5,Other Drosophilidae,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.15e612cd.1593036000,5,Other Drosophilidae,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.15e612cd.1593640800,5,Other Drosophilidae,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.15e612cd.1594245600,5,Other Drosophilidae,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.15e612cd.1594850400,5,Other Drosophilidae,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.1b74105a.1593036000,5,Other Drosophilidae,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.1b74105a.1593640800,5,Other Drosophilidae,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.1b74105a.1594245600,5,Other Drosophilidae,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.1b74105a.1594850400,5,Other Drosophilidae,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.398948ee.1593036000,5,Other Drosophilidae,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.398948ee.1593640800,5,Other Drosophilidae,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.398948ee.1594245600,5,Other Drosophilidae,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.398948ee.1594850400,5,Other Drosophilidae,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.5595c586.1593036000,5,Other Drosophilidae,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.5595c586.1593640800,5,Other Drosophilidae,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.5595c586.1594245600,5,Other Drosophilidae,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.5595c586.1594850400,5,Other Drosophilidae,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.5c173ff2.1593036000,5,Other Drosophilidae,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.5c173ff2.1593640800,5,Other Drosophilidae,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.5c173ff2.1594245600,5,Other Drosophilidae,5c173ff2,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.5c173ff2.1594850400,5,Other Drosophilidae,5c173ff2,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.d9699ed0.1593036000,5,Other Drosophilidae,d9699ed0,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.d9699ed0.1593640800,5,Other Drosophilidae,d9699ed0,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.d9699ed0.1594245600,5,Other Drosophilidae,d9699ed0,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.d9699ed0.1594850400,5,Other Drosophilidae,d9699ed0,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.f54ac578.1593036000,5,Other Drosophilidae,f54ac578,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.f54ac578.1593640800,5,Other Drosophilidae,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.f54ac578.1594245600,5,Other Drosophilidae,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.f54ac578.1594850400,5,Other Drosophilidae,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
5.f8d61a5c.1593036000,5,Other Drosophilidae,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
5.f8d61a5c.1593640800,5,Other Drosophilidae,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
5.f8d61a5c.1594245600,5,Other Drosophilidae,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
5.f8d61a5c.1594850400,5,Other Drosophilidae,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.08038ade.1593036000,6,Psychodidae,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.08038ade.1593640800,6,Psychodidae,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.08038ade.1594245600,6,Psychodidae,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.08038ade.1594850400,6,Psychodidae,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.0a5bb6f4.1593036000,6,Psychodidae,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.0a5bb6f4.1593640800,6,Psychodidae,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.0a5bb6f4.1594245600,6,Psychodidae,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.0a5bb6f4.1594850400,6,Psychodidae,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.15e612cd.1593036000,6,Psychodidae,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.15e612cd.1593640800,6,Psychodidae,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.15e612cd.1594245600,6,Psychodidae,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.15e612cd.1594850400,6,Psychodidae,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.1b74105a.1593036000,6,Psychodidae,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.1b74105a.1593640800,6,Psychodidae,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.1b74105a.1594245600,6,Psychodidae,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.1b74105a.1594850400,6,Psychodidae,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.398948ee.1593036000,6,Psychodidae,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.398948ee.1593640800,6,Psychodidae,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.398948ee.1594245600,6,Psychodidae,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.398948ee.1594850400,6,Psychodidae,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.5595c586.1593036000,6,Psychodidae,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.5595c586.1593640800,6,Psychodidae,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.5595c586.1594245600,6,Psychodidae,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.5595c586.1594850400,6,Psychodidae,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.5c173ff2.1593036000,6,Psychodidae,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.5c173ff2.1593640800,6,Psychodidae,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.5c173ff2.1594245600,6,Psychodidae,5c173ff2,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.5c173ff2.1594850400,6,Psychodidae,5c173ff2,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.d9699ed0.1593036000,6,Psychodidae,d9699ed0,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.d9699ed0.1593640800,6,Psychodidae,d9699ed0,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.d9699ed0.1594245600,6,Psychodidae,d9699ed0,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.d9699ed0.1594850400,6,Psychodidae,d9699ed0,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.f54ac578.1593036000,6,Psychodidae,f54ac578,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.f54ac578.1593640800,6,Psychodidae,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.f54ac578.1594245600,6,Psychodidae,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.f54ac578.1594850400,6,Psychodidae,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
6.f8d61a5c.1593036000,6,Psychodidae,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
6.f8d61a5c.1593640800,6,Psychodidae,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
6.f8d61a5c.1594245600,6,Psychodidae,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
6.f8d61a5c.1594850400,6,Psychodidae,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.08038ade.1593036000,7,Culicidae,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.08038ade.1593640800,7,Culicidae,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.08038ade.1594245600,7,Culicidae,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.08038ade.1594850400,7,Culicidae,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.0a5bb6f4.1593036000,7,Culicidae,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.0a5bb6f4.1593640800,7,Culicidae,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.0a5bb6f4.1594245600,7,Culicidae,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.0a5bb6f4.1594850400,7,Culicidae,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.15e612cd.1593036000,7,Culicidae,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.15e612cd.1593640800,7,Culicidae,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.15e612cd.1594245600,7,Culicidae,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.15e612cd.1594850400,7,Culicidae,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.1b74105a.1593036000,7,Culicidae,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.1b74105a.1593640800,7,Culicidae,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.1b74105a.1594245600,7,Culicidae,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.1b74105a.1594850400,7,Culicidae,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.398948ee.1593036000,7,Culicidae,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.398948ee.1593640800,7,Culicidae,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.398948ee.1594245600,7,Culicidae,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.398948ee.1594850400,7,Culicidae,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.5595c586.1593036000,7,Culicidae,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.5595c586.1593640800,7,Culicidae,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.5595c586.1594245600,7,Culicidae,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.5595c586.1594850400,7,Culicidae,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.5c173ff2.1593036000,7,Culicidae,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.5c173ff2.1593640800,7,Culicidae,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.5c173ff2.1594245600,7,Culicidae,5c173ff2,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.5c173ff2.1594850400,7,Culicidae,5c173ff2,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.d9699ed0.1593036000,7,Culicidae,d9699ed0,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.d9699ed0.1593640800,7,Culicidae,d9699ed0,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.d9699ed0.1594245600,7,Culicidae,d9699ed0,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.d9699ed0.1594850400,7,Culicidae,d9699ed0,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.f54ac578.1593036000,7,Culicidae,f54ac578,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.f54ac578.1593640800,7,Culicidae,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.f54ac578.1594245600,7,Culicidae,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.f54ac578.1594850400,7,Culicidae,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
7.f8d61a5c.1593036000,7,Culicidae,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
7.f8d61a5c.1593640800,7,Culicidae,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
7.f8d61a5c.1594245600,7,Culicidae,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
7.f8d61a5c.1594850400,7,Culicidae,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.08038ade.1593036000,8,Calyptratae,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.08038ade.1593640800,8,Calyptratae,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.08038ade.1594245600,8,Calyptratae,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.08038ade.1594850400,8,Calyptratae,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.0a5bb6f4.1593036000,8,Calyptratae,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.0a5bb6f4.1593640800,8,Calyptratae,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.0a5bb6f4.1594245600,8,Calyptratae,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.0a5bb6f4.1594850400,8,Calyptratae,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.15e612cd.1593036000,8,Calyptratae,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.15e612cd.1593640800,8,Calyptratae,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.15e612cd.1594245600,8,Calyptratae,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.15e612cd.1594850400,8,Calyptratae,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.1b74105a.1593036000,8,Calyptratae,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.1b74105a.1593640800,8,Calyptratae,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.1b74105a.1594245600,8,Calyptratae,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.1b74105a.1594850400,8,Calyptratae,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.398948ee.1593036000,8,Calyptratae,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.398948ee.1593640800,8,Calyptratae,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.398948ee.1594245600,8,Calyptratae,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.398948ee.1594850400,8,Calyptratae,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.5595c586.1593036000,8,Calyptratae,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.5595c586.1593640800,8,Calyptratae,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.5595c586.1594245600,8,Calyptratae,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.5595c586.1594850400,8,Calyptratae,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.5c173ff2.1593036000,8,Calyptratae,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.5c173ff2.1593640800,8,Calyptratae,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.5c173ff2.1594245600,8,Calyptratae,5c173ff2,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.5c173ff2.1594850400,8,Calyptratae,5c173ff2,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.d9699ed0.1593036000,8,Calyptratae,d9699ed0,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.d9699ed0.1593640800,8,Calyptratae,d9699ed0,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.d9699ed0.1594245600,8,Calyptratae,d9699ed0,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.d9699ed0.1594850400,8,Calyptratae,d9699ed0,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.f54ac578.1593036000,8,Calyptratae,f54ac578,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.f54ac578.1593640800,8,Calyptratae,f54ac578,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.f54ac578.1594245600,8,Calyptratae,f54ac578,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.f54ac578.1594850400,8,Calyptratae,f54ac578,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
8.f8d61a5c.1593036000,8,Calyptratae,f8d61a5c,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
8.f8d61a5c.1593640800,8,Calyptratae,f8d61a5c,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
8.f8d61a5c.1594245600,8,Calyptratae,f8d61a5c,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
8.f8d61a5c.1594850400,8,Calyptratae,f8d61a5c,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.08038ade.1593036000,9,Sciaridae,08038ade,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.08038ade.1593640800,9,Sciaridae,08038ade,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.08038ade.1594245600,9,Sciaridae,08038ade,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.08038ade.1594850400,9,Sciaridae,08038ade,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.0a5bb6f4.1593036000,9,Sciaridae,0a5bb6f4,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.0a5bb6f4.1593640800,9,Sciaridae,0a5bb6f4,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.0a5bb6f4.1594245600,9,Sciaridae,0a5bb6f4,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.0a5bb6f4.1594850400,9,Sciaridae,0a5bb6f4,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.15e612cd.1593036000,9,Sciaridae,15e612cd,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.15e612cd.1593640800,9,Sciaridae,15e612cd,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.15e612cd.1594245600,9,Sciaridae,15e612cd,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.15e612cd.1594850400,9,Sciaridae,15e612cd,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.1b74105a.1593036000,9,Sciaridae,1b74105a,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.1b74105a.1593640800,9,Sciaridae,1b74105a,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.1b74105a.1594245600,9,Sciaridae,1b74105a,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.1b74105a.1594850400,9,Sciaridae,1b74105a,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.398948ee.1593036000,9,Sciaridae,398948ee,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.398948ee.1593640800,9,Sciaridae,398948ee,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.398948ee.1594245600,9,Sciaridae,398948ee,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.398948ee.1594850400,9,Sciaridae,398948ee,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.5595c586.1593036000,9,Sciaridae,5595c586,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.5595c586.1593640800,9,Sciaridae,5595c586,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
9.5595c586.1594245600,9,Sciaridae,5595c586,2020-07-08T22:00:00Z,2020-07-15T12:00:00Z
9.5595c586.1594850400,9,Sciaridae,5595c586,2020-07-15T22:00:00Z,2020-07-22T12:00:00Z
9.5c173ff2.1593036000,9,Sciaridae,5c173ff2,2020-06-24T22:00:00Z,2020-07-01T12:00:00Z
9.5c173ff2.1593640800,9,Sciaridae,5c173ff2,2020-07-01T22:00:00Z,2020-07-08T12:00:00Z
