filename,in_gt,in_im,area
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2596
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1796.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1078.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,791
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,796
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,850.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1179
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1120
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1337
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,9137
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1259.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1475.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,821
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,876
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,906
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,828
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1181.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1482.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1530
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,973
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1323
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1977
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1198.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1112.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,806
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1421
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1131.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1080
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1824
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,932
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1502.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1037.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,5448.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1224.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1593
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,689.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2817
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1202
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,13903.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,929
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1089.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,901
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,969
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1059.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,958
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,988.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1359.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1997.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1180.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,922
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1097.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1021.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1299.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1506
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1099.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2895.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1934.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,983.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1557
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1882
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1116
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,927
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1657
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1082.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2438.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1343.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1758
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1116.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1678
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1123
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1129
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,846.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2113.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,881
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1123.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,726.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1085
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1196
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,704
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1103.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1825
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1460.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,924
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1099
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,919.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,599
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,8680.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1183
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,846.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1213.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1316
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,960
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,911
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1310
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,999.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,771
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1176
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1160.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1606.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,684
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1353
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,912.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2001.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1702.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,586
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,888
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,728.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1615
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,674
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1147
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,795
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1644
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1320
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1315.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1596.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1376
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,947.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,973.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1343
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,816.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1131.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,827.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1497.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1044.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,996.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,869
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1439.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1136
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,970
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,722.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,851
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1054
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,845.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1243.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1010
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1563.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,786.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,808.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1102
e086a015.2020-06-11_20-31-53.svg,TRUE,FALSE,2118
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,873
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1346
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,781.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1320
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1808.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,723.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1605
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1092.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1139.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,977
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1333
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1189.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,714
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,947.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1877
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,867
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1060
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,824
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1529.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1118
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1382.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1307.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1370
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2564
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,620.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,791
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1136
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,978.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,891
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1340.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,816.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1912.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1006.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1208.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1159
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1208
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1196.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,937.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1174.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1479
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,646.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,967.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1637.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,851
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1293.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1205
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1457.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,875
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1293.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,841
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,910
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,652.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,637
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,692
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,940
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1442
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1166.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,875
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,904
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,879.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,829
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1705.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1407
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,950
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,793.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1521
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1395
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1298.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1151
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1388.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1042
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,706.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,960
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1224
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,907.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1025
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,932.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,662
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1027
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,689.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1311
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,961
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,809.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1400.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,603.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1043
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1311
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1397
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,435.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,914.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,790.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1167
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1048
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,664
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1141.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,603.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,695.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,718.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,891
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,641.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1405
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,710.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,813
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,863
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1109
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1097.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1006.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1148
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1062
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1252.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1850
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,927.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1132
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1821.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1069
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,591
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1077.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,2074.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,634
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,837
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,858.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,664
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,618.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,957.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,659.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,913
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,769
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1313
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1083.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,968
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,708.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1530
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,936.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1083
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1374.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,604.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,942
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,448.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,943.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,979.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,679
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,809
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,877
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,309.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,963
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,526.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,717.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,671
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,810
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,803.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,956
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,520
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,588
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,512.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,632
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1543.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,928.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,388.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,964.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,708.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,719
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,728.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,797
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,893.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,785.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1444
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,441
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1058.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,684
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,702.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,830
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,632.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,858
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,557
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,800.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,554
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,953
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,731.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,702.5
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,784
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,724
e086a015.2020-06-11_20-31-53.svg,TRUE,TRUE,1054.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,3151
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,1117.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,630
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,893.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,945.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,703.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,782
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,983
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,852
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,1365
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,885.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,1129
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,671
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,615
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,908
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,916.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,671
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,634.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,1184.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,642.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2992
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3138.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3165
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2607.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,5178.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1152
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3143
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1206
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,28884
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3901.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2956.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2955
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,15858.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,16991.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2824
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3219
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2485
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,13150
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,17068
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,24774.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2063
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,25005
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3563.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,FALSE,11577
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3257
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,6341
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2592.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,4910
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3364.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1209
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,21376
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,2372.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,8093.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,3825.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1832.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,697
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,682.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1129.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,11773
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1522.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1227.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1728.5
d9699ed0.2020-07-21_10-19-23.svg,TRUE,TRUE,1551.5
d9699ed0.2020-07-08_19-30-43.svg,TRUE,FALSE,2671
d9699ed0.2020-07-08_19-30-43.svg,TRUE,FALSE,1274.5
d9699ed0.2020-07-08_19-30-43.svg,TRUE,FALSE,2068
d9699ed0.2020-07-08_19-30-43.svg,TRUE,FALSE,1963.5
d9699ed0.2020-07-08_19-30-43.svg,TRUE,FALSE,1642
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,2567
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,1350.5
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,3377.5
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,1866.5
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,3793
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,892.5
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,2697.5
d9699ed0.2020-07-08_19-30-43.svg,FALSE,TRUE,1433
d9699ed0.2020-07-08_19-30-43.svg,TRUE,TRUE,2572.5
d9699ed0.2020-07-08_19-30-43.svg,TRUE,TRUE,2068.5
